CustomerID,Amount,DeviceBrand,DeviceModel,Fraud,FraudType
8099,3499.07,Google,Pixel 6a,1,"Fraud E-Commerce
Pesanan Palsu"
3554,1494.89,Huawei,Mate 40,1,"CNP (Card Not Present)
Phising Data"
7412,1715.58,Laptop,Acer Aspire,0,Non-Fraud
1329,709.26,Realme,GT Neo 5,1,"Fraud Onboarding 
Dokumen Curian"
4971,3881.15,Apple,MacBook Air M2,0,Non-Fraud
8359,3266.09,Custom PC,Windows 10 Office PC,0,Non-Fraud
3469,2572.62,Realme,C55,1,"Fraud Onboarding 
Alamat Palsu"
6368,3077.07,Samsung,Galaxy Tab A8,0,Non-Fraud
3560,4827.13,Apple,iPhone 12,0,Non-Fraud
6821,4336.99,Apple,iPhone SE,1,"Fraud Onboarding 
Bot Registerasi"
8589,1144.07,Custom PC,Windows 10 Office PC,0,Non-Fraud
2103,540.42,Xiaomi,Redmi 13C,1,"Fraud Onboarding 
Data Duplikat"
3954,4169.77,Apple,iPhone 13 Pro,0,Non-Fraud
2112,3769.21,Huawei,MatePad Pro,0,Non-Fraud
2085,463.76,Vivo,V27 Pro,1,"CNP (Card Not Present)
Bot Transaksi"
8479,645.25,Samsung,Galaxy A54,0,Non-Fraud
8031,365.29,Samsung,Galaxy S23,1,"Counterfeit
Modifikasi Chip"
7604,2738.72,Custom PC,Windows 10 Office PC,0,Non-Fraud
9483,1316.27,Vivo,X90,0,Non-Fraud
5753,264.14,Samsung,Galaxy A54,0,Non-Fraud
4349,4334.66,Apple,MacBook Air M2,1,"Fraud Onboarding 
Dokumen Curian"
5911,4685.57,Oppo,Find X5 Pro,1,"Fraud Onboarding 
Identitas Palsu"
4628,527.5,Oppo,A78,1,"Fraud E-Commerce
Ulasan Palsu"
7092,1165.81,Custom PC,Windows 10 Office PC,0,Non-Fraud
4245,3750.06,Samsung,Galaxy Note 20,1,"Fraud E-Commerce
Diskon Palsu"
9782,1475.36,Apple,MacBook Pro M3,0,Non-Fraud
9013,323.46,Samsung,Galaxy Tab S9,1,"Counterfeit
Modifikasi Chip"
6544,2007.67,Realme,GT Neo 5,1,"Fraud Onboarding 
Bot Registerasi"
3459,2787.75,Laptop,Asus ROG,1,"Counterfeit
Modifikasi Chip"
9762,514.71,Infinix,Hot 30,0,Non-Fraud
5286,968.65,Vivo,Y36,0,Non-Fraud
7182,2807.6,Oppo,A78,0,Non-Fraud
7084,3883.87,Infinix,Zero Ultra,0,Non-Fraud
9421,1686.18,Huawei,MatePad Pro,1,"CNP (Card Not Present)
Transaksi Berulang"
2179,1497.43,Huawei,Mate 40,1,"CNP (Card Not Present)
Bot Transaksi"
8759,3014.84,Laptop,Acer Aspire,0,Non-Fraud
2165,4906.09,Oppo,Reno 8,1,"CNP (Card Not Present)
Phising Data"
8077,894.69,Infinix,Hot 30,0,Non-Fraud
8123,1401.48,Laptop,Lenovo ThinkPad,0,Non-Fraud
8666,4193.73,Google,Pixel 7,1,"Counterfeit
Cetak Kartu Palsu"
6618,2646.62,Vivo,V27 Pro,0,Non-Fraud
3878,3531.39,Huawei,MatePad Pro,0,Non-Fraud
3157,2483.41,Samsung,Galaxy Z Fold 5,1,"Fraud Onboarding 
Bot Registerasi"
7942,4756.76,Laptop,Acer Aspire,0,Non-Fraud
1459,4977.67,Xiaomi,Mi 11 Ultra,0,Non-Fraud
1372,3646.21,Samsung,Galaxy A54,0,Non-Fraud
8095,2373.35,Xiaomi,Mi 11 Ultra,1,"Counterfeit
Kartu Kloning"
6078,1506.82,Samsung,Galaxy S23,0,Non-Fraud
5021,4149.98,Laptop,Dell XPS,1,"Counterfeit
Cetak Kartu Palsu"
9135,488.75,Samsung,Galaxy Tab S9,0,Non-Fraud
5883,217.37,Laptop,HP Pavilion,0,Non-Fraud
9864,1953.71,Infinix,Zero Ultra,0,Non-Fraud
6860,2887.81,Samsung,Galaxy Z Fold 5,0,Non-Fraud
4021,2414.03,Custom PC,Windows 10 Office PC,0,Non-Fraud
7720,630.69,Oppo,Reno 8,1,"Fraud Onboarding 
Alamat Palsu"
6482,3233.43,Laptop,Asus ROG,0,Non-Fraud
8122,3777.39,Samsung,Galaxy Tab A8,0,Non-Fraud
4360,2627.18,Apple,MacBook Pro M3,0,Non-Fraud
2929,2968.44,Apple,iPhone 14 Pro Max,0,Non-Fraud
7757,1518.17,Laptop,Dell XPS,1,"Fraud E-Commerce
Pembayaran Ditunda"
6088,1933.13,Xiaomi,Pad 6,0,Non-Fraud
8045,881.62,Xiaomi,Redmi Note 12,0,Non-Fraud
7450,3022.38,Xiaomi,Poco X5,0,Non-Fraud
8844,4354.91,Realme,C55,0,Non-Fraud
5502,3211.6,Realme,GT Neo 5,1,"Counterfeit
Modifikasi Chip"
9519,21.94,Samsung,Galaxy Z Fold 5,0,Non-Fraud
9988,484.61,Huawei,Mate 40,1,"CNP (Card Not Present)
Phising Data"
7784,1799.34,Realme,GT Neo 5,0,Non-Fraud
4776,4720.58,Laptop,HP Pavilion,1,"CNP (Card Not Present)
Transaksi Berulang"
2441,3303.5,Huawei,P50 Pro,0,Non-Fraud
8433,3861.72,Infinix,Zero Ultra,1,"Fraud E-Commerce
Refund Fraud"
6631,1391.78,Samsung,Galaxy Tab A8,1,"Fraud Onboarding 
Identitas Palsu"
8317,1478.97,Custom PC,Windows 10 Office PC,0,Non-Fraud
2554,3187.11,Laptop,Dell XPS,1,"Fraud E-Commerce
Diskon Palsu"
8146,4322.12,Infinix,Zero Ultra,0,Non-Fraud
5128,3519.2,Samsung,Galaxy A54,0,Non-Fraud
3212,3763.53,Samsung,Galaxy S23,1,"Fraud Onboarding 
Dokumen Curian"
5497,1473.19,Infinix,Zero Ultra,1,"CNP (Card Not Present)
Bot Transaksi"
9838,3838.76,Apple,iPad Pro 12.9,0,Non-Fraud
1307,4843.92,Laptop,HP Pavilion,0,Non-Fraud
1309,152.44,Laptop,Lenovo ThinkPad,0,Non-Fraud
1684,1299.77,Google,Pixel 7,1,"Counterfeit
Kartu Kloning"
1674,2414.71,Huawei,Mate 40,0,Non-Fraud
6465,4597.66,Apple,iPad Air,1,"Counterfeit
Kartu Kloning"
9392,3171.66,Custom PC,Windows 10 Office PC,1,"Fraud Onboarding 
Dokumen Curian"
4960,2334.18,Custom PC,Windows 11 Gaming Rig,1,"CNP (Card Not Present)
Phising Data"
9185,110.7,Vivo,V27 Pro,0,Non-Fraud
4439,4978.63,Samsung,Galaxy Z Fold 5,0,Non-Fraud
9894,634.69,Xiaomi,Redmi 13C,1,"Fraud Onboarding 
Data Duplikat"
2580,2518.99,Laptop,Dell XPS,1,"CNP (Card Not Present)
Bot Transaksi"
2332,2447.98,Huawei,Mate 40,1,"Fraud Onboarding 
Identitas Palsu"
8551,581.99,Vivo,X90,1,"Fraud Onboarding 
Identitas Palsu"
8978,686.93,Apple,iPhone 14 Pro Max,1,"CNP (Card Not Present)
IP Asing "
4791,3848.69,Laptop,HP Pavilion,0,Non-Fraud
6834,557.11,Laptop,Acer Aspire,1,"Fraud E-Commerce
Refund Fraud"
2201,807.56,Xiaomi,Redmi Note 12,1,"CNP (Card Not Present)
Bot Transaksi"
9772,4522.68,Apple,iPad Pro 12.9,0,Non-Fraud
2389,3807.91,Samsung,Galaxy Z Fold 5,1,"CNP (Card Not Present)
IP Asing "
5300,721.0,Samsung,Galaxy Tab A8,0,Non-Fraud
7847,775.64,Oppo,Reno 8,1,"Fraud Onboarding 
Data Duplikat"
3050,2816.68,Vivo,Y36,0,Non-Fraud
6703,3849.69,Apple,iPhone 12,0,Non-Fraud
2396,2669.57,Laptop,Asus ROG,1,"CNP (Card Not Present)
Phising Data"
3964,437.55,Laptop,MSI Stealth,1,"Counterfeit
Penjualan Kartu Palsu"
4971,3274.12,Vivo,Y36,1,"Counterfeit
Skimming ATM"
6533,3440.55,Apple,iPad Pro 12.9,0,Non-Fraud
7150,4431.77,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
1196,522.2,Laptop,MSI Stealth,1,"Fraud E-Commerce
Pembayaran Ditunda"
7756,4389.57,Samsung,Galaxy S23,1,"Fraud Onboarding 
Dokumen Curian"
2406,4338.56,Laptop,Asus ROG,0,Non-Fraud
2114,1094.67,Vivo,Y36,1,"Counterfeit
Skimming ATM"
3617,1324.53,Oppo,Find X5 Pro,1,"Fraud Onboarding 
Alamat Palsu"
9394,1708.9,Laptop,HP Pavilion,0,Non-Fraud
8363,2085.82,Samsung,Galaxy Z Fold 5,1,"CNP (Card Not Present)
Transaksi Berulang"
6353,1302.3,Infinix,Hot 30,1,"Fraud Onboarding 
Data Duplikat"
7226,840.3,Apple,MacBook Air M2,0,Non-Fraud
5234,2410.08,Realme,C55,1,"Fraud E-Commerce
Ulasan Palsu"
9998,1827.95,Apple,MacBook Pro M3,0,Non-Fraud
1141,1144.4,Apple,MacBook Air M2,0,Non-Fraud
5764,2671.71,Google,Pixel 6a,0,Non-Fraud
6424,3892.54,Xiaomi,Poco X5,0,Non-Fraud
1636,3180.88,Realme,GT Neo 5,0,Non-Fraud
5241,2459.9,Samsung,Galaxy A54,0,Non-Fraud
9693,3231.55,Xiaomi,Redmi 13C,0,Non-Fraud
6229,3736.43,Xiaomi,Poco X5,0,Non-Fraud
1385,2197.74,Apple,iPhone SE,1,"Fraud Onboarding 
Alamat Palsu"
4486,679.28,Samsung,Galaxy S23,1,"Fraud Onboarding 
Data Duplikat"
7837,139.68,Vivo,X90,1,"Fraud E-Commerce
Ulasan Palsu"
1326,2981.7,Infinix,Zero Ultra,1,"CNP (Card Not Present)
Phising Data"
6439,283.63,Oppo,Reno 8,1,"Fraud Onboarding 
Identitas Palsu"
5108,3932.28,Realme,GT Neo 5,0,Non-Fraud
1700,1591.69,Laptop,Asus ROG,1,"CNP (Card Not Present)
Bot Transaksi"
5767,1593.14,Laptop,Acer Aspire,0,Non-Fraud
1547,1202.87,Vivo,Y36,0,Non-Fraud
1981,3157.14,Samsung,Galaxy A54,1,"CNP (Card Not Present)
Transaksi Berulang"
2738,2587.66,Samsung,Galaxy Tab A8,1,"Fraud E-Commerce
Ulasan Palsu"
6279,4480.79,Laptop,MSI Stealth,1,"Fraud Onboarding 
Data Duplikat"
9503,3191.27,Apple,iPad Pro 12.9,1,"CNP (Card Not Present)
Phising Data"
7305,1610.38,Huawei,P50 Pro,1,"Counterfeit
Skimming ATM"
3218,1012.37,Apple,iPhone 13 Pro,1,"Fraud Onboarding 
Alamat Palsu"
5430,3001.29,Apple,iPad Air,1,"CNP (Card Not Present)
Fake Account"
1773,2644.87,Apple,iPhone 12,1,"Fraud E-Commerce
Ulasan Palsu"
4518,2746.58,Apple,iPad Pro 12.9,0,Non-Fraud
9715,4568.57,Samsung,Galaxy Note 20,1,"Counterfeit
Kartu Kloning"
7974,1966.96,Apple,iPhone SE,1,"CNP (Card Not Present)
Fake Account"
2397,3508.92,Laptop,MSI Stealth,1,"Fraud E-Commerce
Ulasan Palsu"
2505,223.71,Vivo,V27 Pro,0,Non-Fraud
9831,2320.4,Infinix,Zero Ultra,0,Non-Fraud
2840,236.17,Laptop,Lenovo ThinkPad,1,"Counterfeit
Kartu Kloning"
9378,4205.33,Xiaomi,Redmi Note 12,1,"CNP (Card Not Present)
Bot Transaksi"
1354,333.93,Huawei,MatePad Pro,1,"Fraud E-Commerce
Pesanan Palsu"
1008,3602.35,Apple,iPad Air,1,"Fraud Onboarding 
Identitas Palsu"
7742,2243.1,Huawei,MatePad Pro,1,"Fraud Onboarding 
Identitas Palsu"
7708,2006.68,Oppo,A78,0,Non-Fraud
9218,2119.21,Xiaomi,Poco X5,0,Non-Fraud
8216,3108.41,Apple,MacBook Air M2,1,"Fraud Onboarding 
Bot Registerasi"
9298,4165.15,Oppo,A78,1,"Counterfeit
Cetak Kartu Palsu"
9396,3176.16,Samsung,Galaxy Note 20,0,Non-Fraud
6382,3523.96,Laptop,HP Pavilion,0,Non-Fraud
8681,3430.2,Samsung,Galaxy Z Fold 5,1,"Fraud E-Commerce
Refund Fraud"
5832,1315.81,Vivo,V27 Pro,0,Non-Fraud
6150,2351.03,Laptop,HP Pavilion,0,Non-Fraud
7696,3556.18,Samsung,Galaxy Tab S9,1,"CNP (Card Not Present)
Fake Account"
1622,1522.07,Infinix,Hot 30,1,"Fraud Onboarding 
Data Duplikat"
5599,866.44,Laptop,HP Pavilion,1,"Counterfeit
Penjualan Kartu Palsu"
1195,3530.6,Oppo,A78,0,Non-Fraud
8673,3796.4,Xiaomi,Poco X5,0,Non-Fraud
1062,2542.01,Xiaomi,Redmi 13C,0,Non-Fraud
2003,1722.18,Huawei,Mate 40,0,Non-Fraud
8858,634.28,Google,Pixel 6a,1,"Fraud Onboarding 
Dokumen Curian"
6875,1445.97,Laptop,Acer Aspire,0,Non-Fraud
8610,2019.67,Xiaomi,Poco X5,1,"Counterfeit
Skimming ATM"
3573,3688.49,Realme,C55,1,"Counterfeit
Skimming ATM"
1546,4208.01,Xiaomi,Poco X5,0,Non-Fraud
4644,4607.37,Xiaomi,Poco X5,0,Non-Fraud
5618,4756.98,Xiaomi,Pad 6,0,Non-Fraud
3637,4933.99,Vivo,V27 Pro,1,"Fraud E-Commerce
Ulasan Palsu"
1587,4174.1,Samsung,Galaxy Tab A8,1,"CNP (Card Not Present)
Phising Data"
4265,1730.01,Laptop,Asus ROG,0,Non-Fraud
2584,332.55,Oppo,A78,0,Non-Fraud
3128,691.53,Apple,MacBook Pro M3,0,Non-Fraud
4099,2172.72,Realme,GT Neo 5,1,"CNP (Card Not Present)
Bot Transaksi"
3899,3205.04,Samsung,Galaxy S23,1,"Fraud Onboarding 
Data Duplikat"
1571,556.07,Xiaomi,Redmi 13C,1,"Fraud E-Commerce
Pembayaran Ditunda"
9590,4642.11,Apple,MacBook Air M2,1,"Fraud Onboarding 
Data Duplikat"
6812,1203.08,Huawei,MatePad Pro,1,"CNP (Card Not Present)
Phising Data"
4083,2616.31,Apple,iPhone SE,0,Non-Fraud
7258,2894.95,Laptop,HP Pavilion,0,Non-Fraud
2822,2882.02,Vivo,Y36,1,"Fraud E-Commerce
Ulasan Palsu"
1651,869.61,Huawei,Mate 40,1,"CNP (Card Not Present)
Bot Transaksi"
1819,1815.51,Huawei,MatePad Pro,0,Non-Fraud
9481,2957.7,Xiaomi,Redmi 13C,1,"Counterfeit
Skimming ATM"
7734,1661.48,Apple,iPhone 12,1,"CNP (Card Not Present)
Bot Transaksi"
5671,3250.22,Laptop,HP Pavilion,0,Non-Fraud
6006,3878.66,Samsung,Galaxy Tab S9,1,"CNP (Card Not Present)
Fake Account"
5556,1095.77,Vivo,Y36,0,Non-Fraud
2096,4685.73,Google,Pixel 7,0,Non-Fraud
3648,3298.72,Huawei,P50 Pro,1,"Fraud Onboarding 
Bot Registerasi"
2177,4444.13,Xiaomi,Redmi 13C,1,"Fraud E-Commerce
Diskon Palsu"
1101,2008.6,Xiaomi,Poco X5,0,Non-Fraud
9391,365.27,Samsung,Galaxy Z Fold 5,1,"CNP (Card Not Present)
IP Asing "
3374,3903.28,Laptop,Dell XPS,1,"Fraud E-Commerce
Ulasan Palsu"
1084,1565.27,Laptop,MSI Stealth,0,Non-Fraud
4488,2166.53,Huawei,P50 Pro,0,Non-Fraud
3028,3984.24,Samsung,Galaxy Z Fold 5,0,Non-Fraud
3348,2173.71,Oppo,A78,1,"Fraud Onboarding 
Data Duplikat"
8665,98.92,Infinix,Hot 30,0,Non-Fraud
2410,4276.94,Apple,MacBook Air M2,0,Non-Fraud
9624,1407.17,Infinix,Hot 30,1,"Fraud Onboarding 
Alamat Palsu"
5812,2663.92,Apple,iPhone SE,0,Non-Fraud
4570,4784.77,Samsung,Galaxy S23,1,"CNP (Card Not Present)
IP Asing "
6286,1442.54,Vivo,V27 Pro,0,Non-Fraud
9451,4887.36,Custom PC,Windows 10 Office PC,0,Non-Fraud
9287,934.39,Samsung,Galaxy Note 20,1,"Fraud E-Commerce
Diskon Palsu"
7447,3232.72,Samsung,Galaxy Tab S9,0,Non-Fraud
2917,3395.57,Apple,iPhone 13 Pro,1,"Fraud Onboarding 
Alamat Palsu"
7571,3304.97,Xiaomi,Pad 6,0,Non-Fraud
4701,3501.92,Apple,iPhone 12,1,"Fraud Onboarding 
Dokumen Curian"
5944,1227.31,Vivo,V27 Pro,1,"Fraud E-Commerce
Ulasan Palsu"
8405,2645.18,Apple,MacBook Air M2,1,"CNP (Card Not Present)
IP Asing "
8378,2774.07,Laptop,MSI Stealth,0,Non-Fraud
7248,974.88,Vivo,Y36,0,Non-Fraud
5128,2068.27,Xiaomi,Redmi Note 12,1,"Fraud Onboarding 
Dokumen Curian"
7531,3182.29,Xiaomi,Mi 11 Ultra,0,Non-Fraud
4583,3115.38,Xiaomi,Poco X5,0,Non-Fraud
3157,1378.03,Apple,iPhone 13 Pro,1,"Counterfeit
Kartu Kloning"
9206,2035.6,Laptop,MSI Stealth,0,Non-Fraud
3440,4363.07,Apple,iPhone 13 Pro,0,Non-Fraud
1886,4256.27,Infinix,Zero Ultra,1,"Fraud Onboarding 
Bot Registerasi"
2948,200.02,Laptop,Dell XPS,0,Non-Fraud
8586,805.42,Huawei,Mate 40,1,"CNP (Card Not Present)
Fake Account"
8621,13.1,Vivo,V27 Pro,0,Non-Fraud
9775,3880.05,Samsung,Galaxy A54,0,Non-Fraud
3522,4138.53,Vivo,V27 Pro,0,Non-Fraud
7835,3059.95,Samsung,Galaxy Tab A8,0,Non-Fraud
4863,2388.61,Apple,iPhone SE,1,"Counterfeit
Cetak Kartu Palsu"
1114,2660.37,Samsung,Galaxy S23,0,Non-Fraud
8858,4100.87,Realme,GT Neo 5,0,Non-Fraud
5403,1808.34,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
9276,2840.39,Apple,iPhone 13 Pro,0,Non-Fraud
7592,4577.57,Laptop,Acer Aspire,0,Non-Fraud
5825,157.74,Apple,iPhone 14 Pro Max,1,"CNP (Card Not Present)
Bot Transaksi"
6886,2854.08,Huawei,MatePad Pro,1,"Fraud Onboarding 
Dokumen Curian"
4003,3660.86,Apple,MacBook Pro M3,0,Non-Fraud
5991,647.66,Laptop,Lenovo ThinkPad,1,"Counterfeit
Penjualan Kartu Palsu"
3816,3502.24,Huawei,MatePad Pro,1,"Fraud E-Commerce
Refund Fraud"
4519,1317.23,Oppo,Reno 8,0,Non-Fraud
4365,4800.89,Laptop,Acer Aspire,0,Non-Fraud
4290,3659.21,Apple,iPhone 13 Pro,1,"CNP (Card Not Present)
Phising Data"
7474,2530.05,Laptop,Lenovo ThinkPad,0,Non-Fraud
4565,3210.81,Apple,iPhone 14 Pro Max,1,"Counterfeit
Cetak Kartu Palsu"
4889,2892.2,Oppo,Reno 8,0,Non-Fraud
4828,1781.28,Huawei,Mate 40,1,"Counterfeit
Skimming ATM"
4325,4018.45,Samsung,Galaxy Tab S9,1,"Fraud Onboarding 
Identitas Palsu"
3872,4537.23,Samsung,Galaxy A54,1,"Fraud E-Commerce
Refund Fraud"
5862,2456.66,Huawei,Mate 40,1,"Counterfeit
Modifikasi Chip"
5769,2441.68,Vivo,V27 Pro,0,Non-Fraud
4801,3849.22,Oppo,Reno 8,1,"Fraud Onboarding 
Data Duplikat"
3452,811.94,Apple,iPhone SE,0,Non-Fraud
8501,4767.39,Laptop,Asus ROG,0,Non-Fraud
3216,2779.94,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
3236,2458.33,Apple,iPhone 14 Pro Max,0,Non-Fraud
6335,614.86,Apple,iPhone 13 Pro,1,"Counterfeit
Skimming ATM"
1345,163.34,Apple,MacBook Air M2,1,"Fraud Onboarding 
Dokumen Curian"
2179,1637.05,Samsung,Galaxy Z Fold 5,0,Non-Fraud
6744,2359.5,Laptop,MSI Stealth,1,"CNP (Card Not Present)
Bot Transaksi"
1261,1294.6,Laptop,MSI Stealth,0,Non-Fraud
3324,2319.97,Xiaomi,Mi 11 Ultra,0,Non-Fraud
2491,891.22,Xiaomi,Mi 11 Ultra,0,Non-Fraud
3172,4174.58,Samsung,Galaxy Tab S9,0,Non-Fraud
4939,2420.9,Apple,MacBook Pro M3,0,Non-Fraud
8071,3241.16,Xiaomi,Redmi Note 12,0,Non-Fraud
9708,2740.11,Xiaomi,Poco X5,1,"Counterfeit
Modifikasi Chip"
4298,2009.24,Apple,iPhone 14 Pro Max,0,Non-Fraud
3310,1777.84,Infinix,Zero Ultra,0,Non-Fraud
7171,2221.83,Infinix,Hot 30,1,"Fraud E-Commerce
Pesanan Palsu"
1716,4443.07,Samsung,Galaxy Z Fold 5,0,Non-Fraud
8499,3253.33,Samsung,Galaxy A54,0,Non-Fraud
4623,272.28,Vivo,X90,0,Non-Fraud
4578,2602.63,Laptop,Asus ROG,1,"Fraud Onboarding 
Alamat Palsu"
3257,1995.98,Samsung,Galaxy Tab A8,1,"CNP (Card Not Present)
Phising Data"
2060,748.3,Laptop,MSI Stealth,1,"Fraud E-Commerce
Pesanan Palsu"
8182,1354.23,Custom PC,Windows 11 Gaming Rig,1,"Fraud E-Commerce
Pesanan Palsu"
1988,4792.86,Vivo,Y36,1,"Fraud Onboarding 
Dokumen Curian"
1526,4085.19,Laptop,Acer Aspire,0,Non-Fraud
3607,4427.72,Apple,iPad Air,1,"Counterfeit
Cetak Kartu Palsu"
2665,4984.4,Samsung,Galaxy S23,0,Non-Fraud
7991,913.75,Xiaomi,Pad 6,1,"Fraud E-Commerce
Ulasan Palsu"
1715,816.5,Vivo,V27 Pro,1,"Fraud E-Commerce
Refund Fraud"
9460,562.06,Apple,MacBook Pro M3,1,"Fraud E-Commerce
Pembayaran Ditunda"
9419,2890.18,Infinix,Hot 30,1,"Counterfeit
Cetak Kartu Palsu"
4285,2238.36,Samsung,Galaxy Tab S9,0,Non-Fraud
1591,475.46,Huawei,Mate 40,1,"Fraud E-Commerce
Ulasan Palsu"
8847,2244.02,Apple,iPad Pro 12.9,1,"Counterfeit
Kartu Kloning"
3661,601.64,Oppo,A78,1,"CNP (Card Not Present)
Phising Data"
4368,2888.32,Huawei,MatePad Pro,0,Non-Fraud
1874,4599.18,Huawei,Mate 40,0,Non-Fraud
4559,1749.44,Infinix,Hot 30,1,"Fraud E-Commerce
Ulasan Palsu"
6578,720.07,Google,Pixel 6a,0,Non-Fraud
9296,3485.28,Realme,GT Neo 5,0,Non-Fraud
9086,1021.77,Vivo,Y36,1,"CNP (Card Not Present)
Bot Transaksi"
7542,251.46,Samsung,Galaxy Z Fold 5,0,Non-Fraud
8524,840.64,Vivo,V27 Pro,0,Non-Fraud
6510,776.07,Oppo,A78,0,Non-Fraud
5445,2959.23,Vivo,V27 Pro,1,"Fraud E-Commerce
Ulasan Palsu"
8825,1984.32,Custom PC,Windows 10 Office PC,0,Non-Fraud
2436,1182.61,Custom PC,Windows 10 Office PC,0,Non-Fraud
6141,3614.63,Oppo,Reno 8,1,"CNP (Card Not Present)
IP Asing "
3892,4194.5,Xiaomi,Mi 11 Ultra,1,"CNP (Card Not Present)
Phising Data"
3159,2510.83,Xiaomi,Redmi Note 12,1,"Fraud E-Commerce
Pesanan Palsu"
8307,2197.6,Oppo,Find X5 Pro,1,"Counterfeit
Kartu Kloning"
4251,3503.21,Oppo,A78,1,"Counterfeit
Kartu Kloning"
8927,4212.9,Apple,MacBook Pro M3,1,"Counterfeit
Cetak Kartu Palsu"
9665,2502.25,Apple,MacBook Air M2,1,"Fraud E-Commerce
Refund Fraud"
4577,901.01,Xiaomi,Mi 11 Ultra,1,"Counterfeit
Skimming ATM"
8011,3756.55,Laptop,Acer Aspire,1,"CNP (Card Not Present)
Transaksi Berulang"
9317,2059.92,Vivo,Y36,0,Non-Fraud
2073,3780.51,Samsung,Galaxy Z Fold 5,0,Non-Fraud
2095,2833.07,Apple,iPhone 13 Pro,0,Non-Fraud
2314,4910.76,Oppo,A78,1,"Fraud Onboarding 
Bot Registerasi"
9118,4693.94,Apple,iPhone 12,0,Non-Fraud
9980,3454.61,Apple,MacBook Air M2,0,Non-Fraud
9257,2040.72,Apple,MacBook Pro M3,1,"Fraud E-Commerce
Ulasan Palsu"
1002,1282.76,Apple,iPhone 14 Pro Max,0,Non-Fraud
6472,2840.75,Vivo,V27 Pro,0,Non-Fraud
8427,4701.96,Xiaomi,Poco X5,1,"CNP (Card Not Present)
Fake Account"
6211,2161.65,Laptop,HP Pavilion,1,"CNP (Card Not Present)
Fake Account"
9794,2077.24,Xiaomi,Mi 11 Ultra,1,"Fraud Onboarding 
Data Duplikat"
9943,889.06,Apple,iPad Pro 12.9,0,Non-Fraud
9564,4359.37,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
7032,645.4,Xiaomi,Redmi 13C,0,Non-Fraud
9956,2083.87,Huawei,MatePad Pro,1,"Counterfeit
Kartu Kloning"
7404,533.23,Vivo,X90,1,"Counterfeit
Skimming ATM"
9948,462.29,Laptop,MSI Stealth,1,"Counterfeit
Cetak Kartu Palsu"
6682,1458.28,Huawei,P50 Pro,0,Non-Fraud
5983,2216.54,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
4148,2045.15,Apple,iPhone SE,1,"Counterfeit
Modifikasi Chip"
8853,761.46,Xiaomi,Redmi Note 12,1,"Counterfeit
Penjualan Kartu Palsu"
3728,2904.04,Apple,iPhone 13 Pro,0,Non-Fraud
5648,2466.47,Laptop,Acer Aspire,1,"Fraud E-Commerce
Diskon Palsu"
4715,1548.2,Laptop,Lenovo ThinkPad,1,"CNP (Card Not Present)
Phising Data"
6586,2123.56,Xiaomi,Poco X5,0,Non-Fraud
6268,4742.23,Realme,GT Neo 5,1,"Fraud E-Commerce
Pesanan Palsu"
2358,4445.36,Vivo,V27 Pro,1,"Fraud E-Commerce
Refund Fraud"
5174,4669.06,Apple,iPad Air,1,"Fraud Onboarding 
Identitas Palsu"
6685,2054.75,Xiaomi,Redmi 13C,0,Non-Fraud
3701,2856.65,Samsung,Galaxy Tab A8,1,"Fraud E-Commerce
Refund Fraud"
9248,2634.48,Samsung,Galaxy S23,1,"CNP (Card Not Present)
Phising Data"
5915,1915.49,Laptop,Asus ROG,1,"Fraud Onboarding 
Data Duplikat"
4806,4804.69,Google,Pixel 6a,1,"CNP (Card Not Present)
Transaksi Berulang"
9634,3906.13,Custom PC,Windows 10 Office PC,1,"CNP (Card Not Present)
IP Asing "
3641,2013.13,Custom PC,Windows 10 Office PC,1,"Fraud E-Commerce
Diskon Palsu"
8240,1914.41,Apple,MacBook Air M2,1,"CNP (Card Not Present)
Bot Transaksi"
1593,4709.23,Apple,iPhone 12,0,Non-Fraud
7862,1680.23,Custom PC,Windows 10 Office PC,1,"Fraud E-Commerce
Refund Fraud"
3835,4688.09,Custom PC,Windows 10 Office PC,1,"Fraud Onboarding 
Alamat Palsu"
3099,2978.48,Samsung,Galaxy Note 20,1,"Counterfeit
Skimming ATM"
1415,1754.28,Apple,iPhone SE,1,"Counterfeit
Skimming ATM"
2556,4869.76,Vivo,V27 Pro,1,"Fraud Onboarding 
Identitas Palsu"
9126,3432.85,Laptop,MSI Stealth,1,"Fraud E-Commerce
Diskon Palsu"
9268,258.21,Realme,C55,1,"Counterfeit
Penjualan Kartu Palsu"
2107,1897.03,Vivo,Y36,1,"Fraud E-Commerce
Diskon Palsu"
9905,1920.74,Laptop,Acer Aspire,0,Non-Fraud
7700,496.17,Apple,iPad Pro 12.9,0,Non-Fraud
3362,1297.98,Realme,C55,0,Non-Fraud
7066,1438.13,Laptop,Asus ROG,1,"Fraud E-Commerce
Ulasan Palsu"
7571,2086.63,Vivo,Y36,1,"Fraud Onboarding 
Identitas Palsu"
4174,2964.17,Xiaomi,Poco X5,1,"CNP (Card Not Present)
Bot Transaksi"
1060,3536.29,Apple,iPhone 12,0,Non-Fraud
